103.1.70.66; 103.1.70.66; /beginner/droidsev3.pptx; 11/Oct/2014:06:56:20;  103.1.70.66;   5.2999,100.2605;   Bayan Lepas;   Pulau Pinang
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:49;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:49;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:49;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:49;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:49;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:50;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:54;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:54;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:54;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:02:02:54;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
pool-108-18-3-55.washdc.east.verizon.net; 108.18.3.55; /advanced/GyroTurn/GyroTurnLesson.pptx; 12/Oct/2014:02:17:59;  pool-108-18-3-55.washdc.east.verizon.net;   38.8600,-77.0987;   Arlington;   Virginia
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /beginner/droidsev3.pptx; 12/Oct/2014:02:40:23;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /beginner/EV3robot.pdf; 12/Oct/2014:02:48:46;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /intermediate/debug/debuggingtechniques.pptx; 12/Oct/2014:02:49:17;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollowing.pptx; 12/Oct/2014:02:56:53;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollower.ev3; 12/Oct/2014:02:59:14;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/MyBlockLessons.pptx; 12/Oct/2014:03:00:17;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
wireless_broadband_router; 98.111.220.189; /intermediate/debug/debuggingtechniques.pptx; 12/Oct/2014:03:00:43;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/GyroTurn/GyroTurnLesson.pptx; 12/Oct/2014:03:01:32;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/alignsquaring/aligningsquaring.pptx; 12/Oct/2014:03:02:37;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
wireless_broadband_router; 98.111.220.189; //beginner/droidsev3.pptx; 12/Oct/2014:03:02:44;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/ev3worksheets.docx; 12/Oct/2014:03:02:53;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:57;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:58;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:02:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:00;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:00;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:02;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:03;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:03;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:03;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:03;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:05;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:05;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:16;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; //beginner/EV3robot.pdf; 12/Oct/2014:03:03:16;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/alignsquaring/align.ev3; 12/Oct/2014:03:04:12;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/Calibrate/calibration.pptx; 12/Oct/2014:03:04:38;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/GyroTurn/turndegreesgyro.ev3; 12/Oct/2014:03:05:12;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollowing.pptx; 12/Oct/2014:03:13:15;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollowing.pptx; 12/Oct/2014:03:13:10;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
pool-108-18-3-55.washdc.east.verizon.net; 108.18.3.55; /advanced/alignsquaring/aligningsquaring.pptx; 12/Oct/2014:03:18:47;  pool-108-18-3-55.washdc.east.verizon.net;   38.8600,-77.0987;   Arlington;   Virginia
static-50-53-42-187.bvtn.or.frontiernet.net; 50.53.42.187; /intermediate/debug/debuggingtechniques.pptx; 12/Oct/2014:04:34:39;  static-50-53-42-187.bvtn.or.frontiernet.net;   45.5534,-122.8192;   Portland;   Oregon
wireless_broadband_router; 98.111.220.189; /Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:05:35:00;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:05:35:00;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:05:35:01;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/StrategyWorksheet.pdf; 12/Oct/2014:05:38:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/planning.pdf; 12/Oct/2014:05:39:11;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/engjournal.pdf; 12/Oct/2014:05:39:14;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/15weeks.pdf; 12/Oct/2014:05:39:16;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/15weeks.pdf; 12/Oct/2014:05:39:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/15weeks.pdf; 12/Oct/2014:05:39:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/planning.pdf; 12/Oct/2014:05:39:24;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/planning.pdf; 12/Oct/2014:05:39:28;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/planning.pdf; 12/Oct/2014:05:44:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /Resources/misc/roles.pdf; 12/Oct/2014:05:45:08;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /advanced/alignsquaring/align.ev3; 12/Oct/2014:06:19:21;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /advanced/LineFollower/linefollower.ev3; 12/Oct/2014:06:23:30;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /advanced/GyroTurn/turndegreesgyro.ev3; 12/Oct/2014:06:26:09;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /advanced/alignsquaring/alignsquaring.pptx; 12/Oct/2014:06:26:25;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
c-24-8-246-183.hsd1.co.comcast.net; 24.8.246.183; /advanced/MoveInches/MoveInches.ev3; 12/Oct/2014:06:26:36;  c-24-8-246-183.hsd1.co.comcast.net;   40.6265,-106.9272;   Steamboat Springs;   Colorado
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollowing.pptx; 12/Oct/2014:12:52:42;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /beginner/droidsev3.pptx; 12/Oct/2014:12:54:42;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /beginner/EV3robot.pdf; 12/Oct/2014:12:54:53;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/MyBlockLessons.pptx; 12/Oct/2014:12:55:05;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/LineFollower/linefollowing.pptx; 12/Oct/2014:12:55:44;  cpe-74-133-31-3.swo.res.rr.com;   37.9708,-87.4897;   Evansville;   Indiana
wireless_broadband_router; 98.111.220.189; /beginner/droidsev3.pptx; 12/Oct/2014:14:27:52;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/ev3worksheets.docx; 12/Oct/2014:14:27:59;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beginner/EV3robot.pdf; 12/Oct/2014:14:28:02;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /intermediate/debug/debuggingtechniques.pptx; 12/Oct/2014:14:28:09;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
